carat,cut,color,clarity,depth,table,x,y,z
1.52,0.0,5.0,4.0,62.1,55.0,7.41,7.33,4.58
0.3,0.0,1.0,5.0,62.1,56.0,4.31,4.36,2.69
0.31,1.0,3.0,4.0,61.7,59.0,4.31,4.34,2.67
0.37,1.0,3.0,3.0,61.4,58.0,4.61,4.58,2.82
0.31,0.0,0.0,5.0,61.2,57.0,4.38,4.34,2.67
2.01,4.0,4.0,6.0,66.7,56.0,7.8,7.76,5.19
0.5,2.0,4.0,2.0,62.9,56.0,5.03,5.08,3.18
0.9,2.0,2.0,4.0,61.8,57.0,6.16,6.23,3.83
1.06,0.0,3.0,5.0,62.0,57.0,6.54,6.5,4.04
0.4,0.0,5.0,2.0,61.4,56.0,4.76,4.79,2.93
0.62,4.0,0.0,6.0,64.6,57.0,5.39,5.33,3.46
0.43,0.0,2.0,2.0,61.9,56.0,4.87,4.82,3.0
1.05,1.0,2.0,6.0,61.1,59.0,6.54,6.61,4.02
2.42,1.0,6.0,4.0,61.3,59.0,8.61,8.58,5.27
0.3,0.0,2.0,3.0,61.5,55.0,4.31,4.34,2.66
0.43,1.0,2.0,4.0,61.0,57.0,4.87,4.84,2.96
1.05,1.0,1.0,5.0,62.5,59.0,6.5,6.43,4.04
0.34,0.0,4.0,1.0,61.8,57.0,4.46,4.44,2.75
0.81,0.0,1.0,5.0,62.4,57.0,5.92,5.97,3.71
0.7,2.0,1.0,6.0,62.8,59.0,5.64,5.69,3.56
0.41,0.0,1.0,5.0,62.1,54.0,4.81,4.76,2.97
0.4,2.0,0.0,3.0,64.2,57.0,4.67,4.7,3.01
0.56,3.0,1.0,3.0,59.8,61.0,5.35,5.36,3.2
2.5,4.0,3.0,7.0,65.1,59.0,8.55,8.39,5.53
0.96,0.0,2.0,3.0,61.2,56.0,6.34,6.38,3.89
0.71,2.0,1.0,4.0,63.2,57.0,5.66,5.63,3.56
0.3,2.0,3.0,2.0,61.3,57.0,4.29,4.33,2.64
0.25,0.0,3.0,1.0,62.6,56.0,4.01,4.05,2.52
0.51,0.0,1.0,4.0,62.4,57.0,5.1,5.13,3.19
1.01,3.0,1.0,4.0,63.4,60.0,6.31,6.37,4.02
0.31,1.0,5.0,2.0,62.1,58.0,4.33,4.3,2.68
0.85,0.0,4.0,6.0,61.8,54.0,6.1,6.07,3.76
0.87,0.0,0.0,5.0,62.6,56.0,6.17,6.08,3.84
0.31,0.0,1.0,4.0,62.0,55.0,4.37,4.34,2.7
2.24,1.0,5.0,6.0,62.5,59.0,8.36,8.28,5.2
0.39,0.0,1.0,3.0,62.0,54.0,4.68,4.71,2.91
0.32,3.0,1.0,4.0,64.1,54.0,4.34,4.37,2.79
1.22,2.0,3.0,5.0,62.1,58.0,6.84,6.89,4.26
0.32,0.0,3.0,4.0,61.6,57.0,4.39,4.41,2.71
0.5,3.0,0.0,5.0,62.9,59.0,4.94,5.01,3.13
1.01,4.0,3.0,5.0,66.9,56.0,6.15,6.22,4.14
0.6,0.0,1.0,3.0,62.2,56.0,5.36,5.44,3.36
0.34,0.0,2.0,4.0,62.6,54.0,4.46,4.48,2.8
0.23,2.0,2.0,2.0,61.2,58.0,3.96,3.98,2.43
0.61,0.0,1.0,3.0,62.1,57.0,5.41,5.47,3.38
0.9,1.0,2.0,5.0,59.9,59.0,6.29,6.26,3.76
0.95,1.0,6.0,2.0,62.6,59.0,6.23,6.26,3.91
1.07,0.0,4.0,5.0,61.0,56.0,6.6,6.68,4.05
1.11,0.0,0.0,2.0,62.3,56.0,6.59,6.64,4.12
0.3,2.0,1.0,5.0,62.1,60.0,4.27,4.29,2.66
1.51,4.0,5.0,7.0,65.7,61.0,7.08,7.02,4.63
0.38,3.0,0.0,1.0,61.3,61.0,4.68,4.72,2.88
1.02,0.0,4.0,6.0,61.0,58.0,6.5,6.54,3.98
2.1,2.0,6.0,4.0,61.3,59.0,8.21,8.27,5.05
1.24,1.0,5.0,6.0,62.8,58.0,6.88,6.79,4.28
0.3,0.0,1.0,4.0,62.3,56.0,4.34,4.3,2.69
1.2,2.0,5.0,4.0,61.7,59.0,6.83,6.88,4.23
1.21,4.0,4.0,5.0,69.6,55.0,6.49,6.42,4.49
1.32,4.0,2.0,1.0,58.0,66.0,7.31,7.28,4.23
1.54,2.0,6.0,5.0,61.2,59.0,7.41,7.45,4.55
0.72,0.0,2.0,6.0,61.9,57.0,5.74,5.79,3.57
0.34,1.0,1.0,6.0,59.9,59.0,4.55,4.57,2.73
1.21,4.0,1.0,6.0,65.6,59.0,6.62,6.56,4.32
0.35,0.0,6.0,0.0,61.8,53.0,4.58,4.61,2.84
0.3,3.0,5.0,3.0,63.3,59.0,4.2,4.23,2.67
0.34,1.0,5.0,2.0,61.5,60.0,4.49,4.45,2.75
0.76,0.0,4.0,5.0,61.4,55.0,5.82,5.9,3.6
0.7,0.0,2.0,1.0,61.0,56.0,5.72,5.75,3.5
0.32,0.0,2.0,4.0,62.2,55.0,4.37,4.35,2.71
0.57,0.0,2.0,4.0,62.3,55.0,5.36,5.3,3.32
0.91,1.0,3.0,2.0,61.8,58.0,6.24,6.16,3.83
1.03,2.0,2.0,6.0,61.8,59.0,6.43,6.48,3.99
0.32,0.0,3.0,3.0,61.2,56.0,4.44,4.42,2.71
0.38,0.0,0.0,6.0,61.1,56.0,4.65,4.71,2.86
1.62,1.0,2.0,5.0,60.1,58.0,7.63,7.59,4.57
0.33,0.0,3.0,1.0,62.4,56.0,4.41,4.45,2.76
0.41,1.0,4.0,5.0,62.0,59.0,4.8,4.78,2.97
0.31,2.0,3.0,4.0,61.0,56.0,4.35,4.37,2.66
0.73,0.0,5.0,3.0,62.1,54.0,5.77,5.8,3.59
1.5,1.0,4.0,0.0,63.0,59.0,7.3,7.23,4.58
0.4,0.0,1.0,1.0,61.7,57.0,4.7,4.74,2.91
0.26,0.0,1.0,2.0,62.3,57.0,4.06,4.09,2.54
2.12,1.0,4.0,5.0,61.1,60.0,8.18,8.26,5.02
1.52,1.0,6.0,3.0,62.0,59.0,7.34,7.36,4.56
0.52,0.0,1.0,4.0,60.9,57.0,5.21,5.23,3.18
0.38,0.0,0.0,3.0,62.0,55.0,4.68,4.64,2.89
0.31,2.0,0.0,5.0,63.5,56.0,4.31,4.29,2.73
0.43,0.0,1.0,4.0,62.0,57.0,4.85,4.82,3.0
0.71,2.0,0.0,4.0,62.8,56.0,5.67,5.7,3.57
0.41,3.0,5.0,3.0,60.1,60.1,4.79,4.82,2.89
0.31,0.0,3.0,2.0,61.4,56.0,4.38,4.35,2.68
0.31,1.0,3.0,1.0,60.5,60.0,4.33,4.4,2.64
0.91,2.0,2.0,4.0,62.1,58.0,6.19,6.24,3.86
1.56,1.0,5.0,5.0,61.7,59.0,7.44,7.38,4.57
1.32,2.0,4.0,5.0,62.3,57.0,7.04,6.99,4.37
0.3,1.0,1.0,5.0,61.3,60.0,4.24,4.28,2.61
0.75,2.0,4.0,6.0,63.0,58.0,5.76,5.79,3.64
0.7,1.0,2.0,5.0,62.5,59.0,5.65,5.67,3.54
0.57,2.0,0.0,1.0,62.8,56.0,5.27,5.31,3.32
0.9,0.0,4.0,5.0,62.8,57.0,6.16,6.14,3.86
0.83,0.0,4.0,1.0,61.7,57.0,6.02,6.07,3.73
1.01,1.0,4.0,5.0,58.8,62.0,6.59,6.54,3.86
0.77,0.0,3.0,6.0,61.2,57.0,5.94,5.98,3.65
0.38,0.0,4.0,2.0,62.2,54.6,4.62,4.66,2.89
0.7,0.0,3.0,2.0,61.0,56.0,5.74,5.77,3.51
0.7,2.0,3.0,4.0,62.2,61.0,5.54,5.59,3.46
1.0,2.0,2.0,6.0,62.6,58.0,6.31,6.37,3.97
1.2,0.0,5.0,5.0,60.3,56.0,6.87,6.97,4.17
0.51,0.0,2.0,4.0,59.2,56.0,5.23,5.18,3.08
0.72,0.0,2.0,3.0,61.1,56.0,5.76,5.79,3.53
1.0,2.0,3.0,2.0,59.5,61.0,6.42,6.46,3.83
1.13,0.0,5.0,3.0,61.9,55.0,6.67,6.7,4.14
2.53,0.0,5.0,5.0,62.4,57.0,8.68,8.59,5.39
0.39,0.0,2.0,5.0,61.3,56.0,4.69,4.72,2.88
1.2,0.0,2.0,4.0,62.3,56.0,6.82,6.79,4.24
0.31,3.0,1.0,5.0,63.1,55.0,4.33,4.36,2.74
0.51,1.0,3.0,5.0,60.3,61.0,5.19,5.12,3.11
0.57,0.0,4.0,5.0,59.3,60.0,5.44,5.48,3.24
0.73,1.0,3.0,4.0,60.3,57.0,5.88,5.82,3.53
0.41,1.0,4.0,5.0,60.9,60.0,4.79,4.83,2.93
1.02,0.0,3.0,3.0,61.3,56.0,6.49,6.53,3.99
0.4,0.0,1.0,1.0,61.5,56.0,4.7,4.73,2.9
0.54,0.0,2.0,4.0,61.0,56.0,5.27,5.32,3.23
0.26,2.0,1.0,2.0,59.9,58.0,4.15,4.23,2.51
0.5,0.0,1.0,5.0,61.6,57.0,5.09,5.13,3.15
0.56,1.0,1.0,4.0,61.9,55.0,5.31,5.25,3.27
2.01,2.0,5.0,6.0,61.4,63.0,8.19,7.96,4.96
1.52,0.0,5.0,5.0,61.2,55.4,7.38,7.45,4.54
1.0,1.0,3.0,6.0,62.2,57.0,6.29,6.25,3.9
0.42,0.0,4.0,0.0,61.9,56.0,4.79,4.81,2.97
0.51,2.0,1.0,5.0,63.0,58.0,4.99,5.08,3.17
1.01,2.0,0.0,6.0,62.2,60.0,6.4,6.43,3.99
0.38,0.0,4.0,2.0,62.3,53.3,4.65,4.69,2.91
1.08,0.0,3.0,4.0,61.3,56.0,6.62,6.59,4.05
1.51,2.0,3.0,4.0,59.3,58.0,7.32,7.49,4.39
1.1,2.0,5.0,3.0,60.2,59.0,6.67,6.71,4.03
0.33,1.0,4.0,2.0,62.4,60.0,4.42,4.39,2.75
1.51,2.0,6.0,2.0,62.9,58.0,7.21,7.33,4.57
1.0,2.0,1.0,4.0,61.9,57.0,6.35,6.38,3.94
0.77,1.0,6.0,3.0,62.2,61.0,5.85,5.82,3.63
1.28,0.0,4.0,6.0,62.8,57.0,6.92,6.87,4.33
0.32,1.0,1.0,1.0,60.8,59.0,4.45,4.43,2.7
0.5,2.0,2.0,5.0,62.7,59.0,5.04,5.07,3.17
0.54,3.0,3.0,4.0,56.9,62.0,5.42,5.4,3.08
1.07,0.0,3.0,2.0,62.4,54.0,6.51,6.56,4.08
0.48,0.0,3.0,0.0,61.9,55.0,5.03,5.08,3.13
0.28,0.0,2.0,2.0,61.1,57.0,4.22,4.26,2.59
0.41,0.0,3.0,6.0,61.5,55.0,4.76,4.8,2.94
0.7,1.0,6.0,4.0,61.2,60.0,5.73,5.7,3.5
1.21,0.0,2.0,4.0,62.9,54.0,6.82,6.78,4.28
0.31,0.0,3.0,6.0,61.6,55.6,4.34,4.37,2.69
1.03,0.0,3.0,4.0,61.1,57.0,6.51,6.54,3.99
0.25,0.0,2.0,5.0,60.1,56.0,4.11,4.13,2.48
0.71,1.0,6.0,2.0,60.3,59.0,5.79,5.82,3.5
0.26,2.0,3.0,1.0,61.8,57.0,4.06,4.1,2.52
1.03,0.0,6.0,6.0,62.4,56.0,6.44,6.48,4.03
0.33,0.0,3.0,0.0,61.7,55.0,4.47,4.45,2.75
0.23,2.0,0.0,1.0,59.7,58.0,3.97,4.04,2.39
0.91,0.0,3.0,5.0,62.6,57.0,6.16,6.21,3.87
1.21,1.0,3.0,2.0,61.3,56.0,6.88,6.85,4.21
2.0,3.0,3.0,6.0,64.3,56.0,7.93,7.89,5.09
0.33,1.0,1.0,4.0,61.1,59.0,4.45,4.49,2.73
1.03,0.0,3.0,5.0,60.3,58.0,6.57,6.62,3.98
0.26,2.0,0.0,2.0,59.1,59.0,4.21,4.28,2.51
0.52,1.0,0.0,4.0,60.6,56.0,5.25,5.22,3.17
0.67,1.0,2.0,5.0,61.3,59.0,5.65,5.63,3.46
0.4,2.0,2.0,3.0,62.2,57.6,4.74,4.76,2.96
0.7,2.0,1.0,5.0,61.7,62.0,5.64,5.68,3.49
0.57,2.0,2.0,1.0,61.9,56.0,5.31,5.34,3.29
0.23,0.0,2.0,3.0,61.4,55.0,3.96,3.99,2.44
0.3,1.0,4.0,2.0,62.0,58.0,4.35,4.3,2.68
0.53,2.0,1.0,5.0,63.6,57.0,5.12,5.16,3.27
0.32,1.0,2.0,4.0,61.4,60.0,4.38,4.42,2.7
1.0,2.0,4.0,5.0,62.2,60.0,6.34,6.45,3.98
0.3,0.0,2.0,0.0,59.8,58.0,4.37,4.46,2.64
0.7,3.0,5.0,6.0,63.5,56.0,5.59,5.63,3.56
1.07,2.0,6.0,2.0,60.0,60.0,6.57,6.59,3.95
0.53,2.0,3.0,6.0,60.8,58.0,5.19,5.21,3.16
1.22,0.0,2.0,3.0,62.6,55.0,6.82,6.86,4.28
2.26,1.0,4.0,5.0,60.3,58.0,8.56,8.51,5.15
0.4,2.0,3.0,5.0,60.0,63.0,4.8,4.76,2.87
1.1,1.0,6.0,6.0,59.6,59.0,6.74,6.72,4.01
1.53,1.0,3.0,3.0,61.0,60.0,7.43,7.4,4.52
1.01,2.0,1.0,4.0,61.7,56.0,6.41,6.45,3.97
0.73,0.0,2.0,2.0,61.7,54.0,5.76,5.82,3.57
1.5,2.0,4.0,3.0,60.7,58.0,7.35,7.42,4.48
0.51,0.0,2.0,4.0,61.3,56.0,5.17,5.14,3.16
0.71,3.0,3.0,3.0,58.1,59.0,5.85,5.92,3.42
0.31,3.0,4.0,3.0,64.0,59.0,4.28,4.25,2.73
0.55,0.0,2.0,4.0,61.2,55.0,5.28,5.3,3.24
0.42,0.0,0.0,4.0,62.4,55.0,4.8,4.82,3.0
0.61,0.0,3.0,1.0,62.7,58.0,5.39,5.43,3.39
1.12,0.0,6.0,6.0,62.5,57.0,6.63,6.59,4.13
0.53,1.0,5.0,3.0,62.3,58.0,5.26,5.18,3.25
0.7,0.0,4.0,5.0,61.0,56.0,5.74,5.76,3.51
1.51,2.0,3.0,4.0,58.7,63.0,7.45,7.4,4.36
0.36,0.0,0.0,4.0,60.6,57.0,4.61,4.57,2.78
1.19,0.0,5.0,0.0,61.7,56.0,6.78,6.81,4.19
1.02,0.0,2.0,6.0,61.6,56.0,6.52,6.49,4.01
0.6,0.0,1.0,5.0,61.2,57.0,5.43,5.45,3.33
1.01,2.0,3.0,3.0,63.2,58.0,6.38,6.34,4.02
0.32,0.0,1.0,3.0,61.8,55.0,4.43,4.4,2.73
0.41,2.0,3.0,5.0,60.3,60.0,4.76,4.8,2.88
1.51,3.0,2.0,4.0,64.0,59.0,7.16,7.08,4.56
0.4,3.0,0.0,6.0,63.9,53.0,4.71,4.68,3.0
0.65,1.0,1.0,6.0,62.6,59.0,5.54,5.49,3.45
0.23,2.0,1.0,2.0,62.6,59.0,3.93,3.96,2.47
0.53,0.0,3.0,4.0,61.8,55.0,5.19,5.22,3.21
0.92,3.0,0.0,6.0,57.8,63.0,6.36,6.4,3.69
0.73,3.0,4.0,3.0,64.1,58.8,5.63,5.67,3.62
1.3,4.0,6.0,5.0,66.0,57.1,6.73,6.82,4.45
0.8,2.0,2.0,5.0,61.6,59.0,5.9,5.96,3.65
0.52,0.0,3.0,5.0,60.4,57.0,5.23,5.27,3.17
1.02,2.0,1.0,6.0,62.9,56.0,6.36,6.43,4.02
0.33,0.0,2.0,1.0,61.4,55.0,4.47,4.52,2.76
0.3,0.0,0.0,6.0,60.2,56.0,4.37,4.4,2.64
1.02,2.0,2.0,3.0,61.3,58.0,6.46,6.52,3.98
0.57,0.0,3.0,1.0,61.9,57.0,5.31,5.35,3.3
0.71,0.0,2.0,5.0,62.9,57.0,5.71,5.65,3.57
0.33,2.0,5.0,5.0,63.2,58.0,4.38,4.36,2.76
1.0,3.0,1.0,4.0,63.8,58.0,6.31,6.19,3.99
0.71,3.0,5.0,1.0,63.4,57.0,5.67,5.71,3.61
0.3,3.0,6.0,5.0,63.8,56.0,4.23,4.26,2.71
1.01,1.0,2.0,4.0,61.1,59.0,6.44,6.35,3.91
0.9,3.0,5.0,1.0,62.4,61.0,6.05,6.09,3.79
0.9,2.0,2.0,4.0,61.7,56.0,6.18,6.21,3.82
1.4,1.0,0.0,3.0,62.8,58.0,7.17,7.07,4.47
0.76,3.0,3.0,3.0,60.3,60.7,5.86,5.9,3.55
1.32,0.0,3.0,2.0,62.3,57.0,6.96,7.04,4.36
1.51,0.0,3.0,4.0,62.8,57.0,7.33,7.26,4.58
2.04,1.0,2.0,6.0,60.2,58.0,8.24,8.17,4.94
0.73,0.0,0.0,6.0,59.9,57.0,5.92,5.89,3.54
1.01,3.0,2.0,4.0,63.1,60.0,6.29,6.39,4.0
1.22,1.0,0.0,4.0,62.0,60.0,6.79,6.74,4.22
0.41,1.0,2.0,2.0,60.3,58.0,4.83,4.79,2.9
1.51,2.0,4.0,4.0,62.4,55.6,7.28,7.33,4.56
0.32,0.0,1.0,4.0,61.7,55.0,4.42,4.36,2.71
1.0,3.0,2.0,6.0,59.4,64.0,6.52,6.48,3.86
1.04,0.0,1.0,5.0,62.4,57.0,6.48,6.53,4.06
0.35,1.0,2.0,4.0,61.5,59.0,4.53,4.55,2.79
1.0,1.0,2.0,5.0,61.6,61.0,6.37,6.3,3.9
0.34,0.0,1.0,5.0,61.2,57.0,4.48,4.51,2.75
0.4,1.0,4.0,1.0,61.8,58.0,4.69,4.72,2.91
0.33,0.0,2.0,1.0,61.8,53.0,4.48,4.51,2.78
1.35,3.0,5.0,4.0,59.2,65.0,7.18,7.13,4.23
0.4,1.0,0.0,6.0,61.9,58.0,4.73,4.71,2.92
1.09,0.0,2.0,2.0,62.0,56.0,6.63,6.6,4.1
1.01,1.0,2.0,6.0,62.6,54.0,6.38,6.34,3.98
0.7,1.0,2.0,5.0,60.4,58.0,5.76,5.82,3.5
0.36,0.0,1.0,5.0,62.4,55.0,4.58,4.55,2.85
0.23,2.0,1.0,2.0,59.0,63.0,3.98,4.05,2.37
0.56,3.0,0.0,6.0,63.2,54.0,5.24,5.26,3.32
0.82,2.0,5.0,5.0,62.3,58.0,5.94,6.0,3.72
0.35,1.0,6.0,3.0,62.4,58.0,5.67,5.64,3.53
0.4,0.0,3.0,5.0,61.3,56.0,4.73,4.76,2.91
0.9,2.0,5.0,3.0,62.6,58.0,6.14,6.17,3.85
0.3,1.0,3.0,0.0,61.0,62.0,4.34,4.32,2.64
0.42,1.0,3.0,1.0,59.3,59.0,4.9,4.92,2.91
0.33,1.0,1.0,2.0,60.3,58.0,4.47,4.49,2.7
1.51,3.0,5.0,5.0,63.7,61.0,7.11,7.15,4.54
0.31,3.0,2.0,3.0,63.9,55.0,4.3,4.27,2.74
0.71,1.0,5.0,3.0,62.5,59.0,5.75,5.71,3.58
0.3,3.0,1.0,5.0,63.8,55.0,4.28,4.25,2.72
0.76,0.0,3.0,4.0,61.3,56.0,5.9,5.94,3.63
1.02,0.0,1.0,3.0,62.6,56.0,6.45,6.42,4.03
0.5,1.0,0.0,5.0,61.2,60.0,5.14,5.09,3.13
0.73,1.0,2.0,4.0,58.7,57.0,5.97,5.92,3.49
0.51,0.0,4.0,0.0,62.3,54.0,5.14,5.17,3.21
1.02,0.0,2.0,4.0,62.9,57.0,6.42,6.33,4.01
0.43,1.0,3.0,1.0,60.3,58.0,4.87,4.91,2.95
0.9,1.0,4.0,5.0,62.8,62.0,6.09,6.05,3.81
1.19,1.0,4.0,3.0,62.4,59.0,6.79,6.73,4.22
1.01,3.0,1.0,6.0,60.2,60.0,6.37,6.42,3.85
1.51,1.0,6.0,6.0,59.7,62.0,7.46,7.42,4.44
0.84,4.0,0.0,6.0,64.5,60.0,5.92,5.84,3.79
0.9,1.0,4.0,1.0,62.3,59.0,6.15,6.09,3.81
0.42,0.0,0.0,5.0,61.5,56.0,4.81,4.85,2.97
0.31,0.0,0.0,4.0,62.2,56.0,4.36,4.32,2.7
1.19,0.0,5.0,3.0,61.6,56.0,6.81,6.83,4.2
1.14,1.0,3.0,5.0,62.3,59.0,6.69,6.66,4.16
0.9,1.0,4.0,4.0,61.6,58.0,6.26,6.18,3.83
0.31,0.0,4.0,0.0,60.8,56.0,4.42,4.4,2.68
1.04,3.0,3.0,3.0,58.9,64.0,6.6,6.64,3.9
0.3,0.0,4.0,2.0,62.2,57.0,4.26,4.29,2.66
1.61,2.0,6.0,5.0,61.7,60.0,7.45,7.5,4.61
0.78,0.0,0.0,4.0,61.9,56.0,5.89,5.91,3.65
0.44,3.0,0.0,4.0,60.6,64.0,4.97,4.89,2.99
1.02,2.0,3.0,3.0,61.9,58.0,6.44,6.48,4.0
0.31,2.0,2.0,4.0,63.5,55.0,4.32,4.31,2.74
0.63,1.0,1.0,0.0,60.3,62.0,5.55,5.53,3.34
0.39,1.0,3.0,4.0,61.2,60.0,4.68,4.73,2.88
0.35,1.0,0.0,6.0,60.8,58.0,4.57,4.51,2.76
0.93,2.0,0.0,6.0,62.6,57.0,6.2,6.26,3.9
0.96,2.0,0.0,6.0,60.2,63.0,6.36,6.3,3.81
1.51,0.0,5.0,4.0,61.6,57.0,7.34,7.28,4.5
0.92,1.0,4.0,5.0,62.4,58.0,6.19,6.22,3.87
1.58,1.0,0.0,5.0,59.0,59.0,7.68,7.63,4.52
1.56,0.0,5.0,5.0,62.5,54.0,7.45,7.37,4.63
0.71,1.0,4.0,3.0,62.4,58.0,5.73,5.68,3.56
0.36,1.0,1.0,6.0,62.4,58.0,4.56,4.54,2.84
0.53,0.0,5.0,6.0,61.8,55.0,5.22,5.26,3.24
0.8,0.0,4.0,5.0,62.4,57.0,5.97,5.95,3.72
1.0,2.0,4.0,5.0,60.0,63.0,6.37,6.34,3.81
0.31,0.0,1.0,4.0,61.4,54.0,4.4,4.33,2.68
1.31,0.0,4.0,3.0,62.4,56.0,7.0,6.98,4.36
0.58,0.0,5.0,6.0,61.3,56.0,5.38,5.45,3.32
0.5,0.0,0.0,6.0,62.4,56.0,5.06,5.1,3.17
0.3,0.0,5.0,4.0,62.0,55.0,4.3,4.35,2.68
1.29,0.0,4.0,5.0,62.6,56.0,6.96,6.93,4.35
0.78,2.0,1.0,4.0,61.7,58.0,5.9,5.93,3.65
0.32,0.0,4.0,3.0,61.8,55.0,4.42,4.41,2.73
0.53,0.0,1.0,3.0,61.4,56.0,5.21,5.25,3.21
0.58,0.0,2.0,1.0,61.6,57.0,5.33,5.38,3.3
1.06,1.0,3.0,6.0,61.1,62.0,6.61,6.55,4.02
0.57,3.0,3.0,4.0,64.1,55.0,5.28,5.27,3.38
1.23,1.0,2.0,3.0,61.3,60.0,6.94,6.9,4.24
1.02,2.0,4.0,5.0,62.9,59.0,6.38,6.41,4.02
0.74,0.0,4.0,6.0,61.4,56.0,5.78,5.84,3.57
0.56,2.0,3.0,5.0,61.1,56.0,5.32,5.34,3.26
0.3,1.0,6.0,3.0,62.6,60.0,4.22,4.28,2.66
1.0,1.0,4.0,4.0,60.4,58.0,6.51,6.46,3.92
1.2,2.0,4.0,1.0,63.3,56.0,6.75,6.7,4.26
0.3,3.0,5.0,5.0,63.4,57.0,4.23,4.25,2.69
0.34,0.0,5.0,0.0,62.1,54.0,4.49,4.53,2.8
1.0,2.0,4.0,4.0,64.7,56.0,6.23,6.29,4.05
1.2,2.0,2.0,2.0,63.8,58.0,6.67,6.69,4.26
1.26,1.0,3.0,4.0,60.1,61.0,7.04,6.97,4.21
0.31,0.0,3.0,2.0,62.4,56.0,4.31,4.35,2.7
1.01,2.0,2.0,6.0,60.0,55.0,6.56,6.53,3.93
0.91,0.0,1.0,4.0,62.1,55.0,6.17,6.14,3.82
1.06,0.0,4.0,6.0,62.8,57.0,6.57,6.49,4.1
1.69,1.0,3.0,2.0,62.9,58.0,7.59,7.51,4.75
0.3,0.0,5.0,6.0,62.4,54.0,4.32,4.34,2.7
0.34,0.0,4.0,0.0,60.8,56.0,4.56,4.55,2.77
2.01,1.0,4.0,6.0,61.5,59.0,8.12,8.08,4.98
1.54,1.0,6.0,2.0,61.1,59.0,7.45,7.4,4.54
1.01,1.0,4.0,4.0,61.9,62.0,6.45,6.37,3.97
0.41,1.0,3.0,4.0,62.6,59.0,4.73,4.76,2.97
0.76,2.0,1.0,6.0,62.0,54.0,5.84,5.91,3.64
1.41,0.0,3.0,3.0,62.6,56.0,7.15,7.2,4.49
0.26,3.0,2.0,3.0,62.5,56.0,4.06,4.1,2.55
0.5,1.0,2.0,5.0,62.2,59.0,5.07,5.03,3.14
0.4,2.0,1.0,5.0,62.9,58.0,4.71,4.74,2.97
0.42,0.0,3.0,2.0,62.1,57.0,4.8,4.77,2.97
0.72,0.0,6.0,3.0,62.7,57.0,5.74,5.71,3.59
0.3,1.0,0.0,5.0,62.1,59.0,4.31,4.29,2.67
0.28,2.0,3.0,4.0,61.3,57.0,4.21,4.24,2.59
0.59,0.0,5.0,3.0,61.8,55.0,5.41,5.43,3.35
0.54,0.0,0.0,2.0,61.3,56.0,5.22,5.26,3.21
0.9,2.0,2.0,6.0,62.8,54.0,6.05,6.15,3.83
1.12,3.0,4.0,5.0,59.8,61.0,6.72,6.85,4.06
1.54,0.0,5.0,4.0,60.7,56.0,7.51,7.46,4.54
0.55,2.0,5.0,6.0,63.1,58.0,5.15,5.19,3.26
1.04,1.0,4.0,4.0,62.7,61.0,6.48,6.44,4.05
0.61,0.0,4.0,3.0,60.8,56.0,5.51,5.47,3.34
0.5,3.0,3.0,2.0,63.4,57.0,5.06,5.1,3.22
1.51,0.0,1.0,6.0,60.5,57.0,7.38,7.42,4.48
0.58,2.0,1.0,1.0,59.4,63.0,5.42,5.32,3.19
0.81,2.0,3.0,5.0,60.7,56.0,6.06,6.09,3.69
0.31,0.0,3.0,1.0,62.8,57.0,4.33,4.3,2.71
0.32,1.0,1.0,5.0,60.4,61.0,4.42,4.39,2.66
1.14,1.0,3.0,6.0,62.8,58.0,6.68,6.64,4.18
0.75,4.0,2.0,5.0,64.6,57.0,5.7,5.67,3.67
0.96,4.0,4.0,7.0,61.5,63.0,6.22,6.06,3.78
0.76,0.0,1.0,5.0,61.3,55.0,5.87,5.91,3.61
0.4,3.0,2.0,1.0,60.6,62.0,4.71,4.73,2.86
0.75,2.0,4.0,1.0,60.6,58.0,5.85,5.9,3.56
1.0,4.0,0.0,2.0,61.1,57.0,6.37,6.3,3.87
1.01,3.0,3.0,6.0,61.1,62.0,6.38,6.48,3.93
0.31,0.0,0.0,6.0,62.0,56.0,4.33,4.35,2.69
0.39,3.0,5.0,3.0,63.1,58.0,4.68,4.61,2.93
0.31,1.0,4.0,3.0,62.6,60.0,4.32,4.3,2.7
2.07,1.0,1.0,5.0,61.2,58.0,8.24,8.19,5.03
0.32,1.0,4.0,3.0,62.4,58.0,4.35,4.4,2.73
0.33,0.0,3.0,3.0,62.4,56.0,4.43,4.45,2.77
0.71,1.0,1.0,4.0,59.9,58.0,5.81,5.78,3.47
0.99,4.0,5.0,6.0,68.1,56.0,6.21,6.06,4.18
1.5,3.0,1.0,6.0,64.5,58.0,7.06,7.11,4.57
2.0,1.0,4.0,6.0,62.8,57.0,8.05,8.01,5.04
0.41,0.0,1.0,5.0,61.5,55.0,4.78,4.81,2.95
0.56,2.0,3.0,5.0,61.8,55.0,5.28,5.33,3.28
1.57,0.0,3.0,5.0,61.7,55.0,7.51,7.44,4.61
0.52,0.0,2.0,0.0,60.3,60.0,5.24,5.27,3.17
0.33,1.0,2.0,5.0,60.9,59.0,4.45,4.42,2.7
0.32,0.0,5.0,4.0,62.5,55.0,4.38,4.39,2.74
1.31,0.0,3.0,3.0,60.5,57.0,7.1,7.14,4.31
0.34,1.0,1.0,5.0,61.9,59.0,4.44,4.48,2.76
0.41,0.0,5.0,0.0,62.6,57.0,4.78,4.74,2.98
